template_id,save_count,confidence,name_guess,name_guess_source,category_id,category_label,subcategory_id,subcategory_label,log_hint_fields
78c605da-cfe8-4076-b08b-d3a78339c20d,2,high,"Repair manual",Items_en.m_TableData,17,"",57,"Papers",""
7f80a8db-fd6b-487e-9e49-59b2279e6d53,2,high,"Gunpowder 'M'",Items_en.m_TableData,17,"",64,"Chemicals",""
8341cbac-90f0-4575-8731-e82793be882b,2,high,"Big can of cucumbers",Items_en.m_TableData,17,"",56,"Organics",""
83851a2f-728f-4052-9b65-2f3e9f5b0ddb,2,high,"Keyholder",Items_en.m_TableData,22,"Case",46,"Key holder",""
942450a3-dde2-4f9e-9a49-8afa51d237dc,2,high,"KA74 receiver HEX",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",13,"Receiver",""
958a6512-5559-49e9-91d9-294baa109162,2,high,"Ramon 1891 stock barrel",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
a195ae0d-8cd1-4651-af9e-a604f276a825,2,high,"Pocket watch",Items_en.m_TableData,17,"",39,"Valuables",""
a3b740e1-c291-4e30-819f-58c3f6a95b12,2,high,"Aramid fabric",Items_en.m_TableData,17,"",59,"Fabrics",""
a4ff9cd7-cf76-42b6-b042-66cbef1bb119,2,high,"Military laptop",Items_en.m_TableData,17,"",65,"Devices",""
a5535eb8-ba62-4724-9903-4845bb0b4afd,2,high,"FIREX-PRO",Items_en.m_TableData,20,"Weapon Mod",8,"Sight x{magnification}",""
a7fcef8c-2bf0-48ed-ab29-7af4199d9d81,2,high,"SLNT12",Items_en.m_TableData,20,"Weapon Mod",9,"Muzzle",""
a9897cc7-f4a2-4891-ae7e-d63b731a10e2,2,high,"HDD",Items_en.m_TableData,17,"",66,"A&D components",""
ab9c9c22-551e-46f0-87e8-7e20771faf1e,2,high,"Digital Camera",Items_en.m_TableData,17,"",65,"Devices",""
ae9530f9-73bd-475d-9760-35f0a29ba6f7,2,high,"Hadfield",Items_en.m_TableData,17,"",62,"Materials",""
b1c818fa-0ae5-415c-b407-a9c1a92feb14,2,high,"AD A+",Items_en.m_TableData,17,"",53,"Grinder disc",""
b3a651fb-f809-42d1-b2e2-3c7b971d9e9e,2,high,"Fan",Items_en.m_TableData,17,"",65,"Devices",""
b3b6f9c3-6b34-41dc-b5c6-1e43ffcbe7c2,2,high,"Sealant",Items_en.m_TableData,17,"",64,"Chemicals",""
b4966a1d-a693-4c8f-b696-c58e7f5c6927,2,high,"1A4M Trustshot suppressor",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",9,"Muzzle",""
ba1ff498-fd79-4260-833c-686d6a8b6ac3,2,high,"9x39 AP",item_templates.alias_fallback_for_localization_links,3,"Standard Ammo",24,"Armor Piercing Ammo",""
be2d92e3-2b1f-4a9a-9e3a-00876ee78f8a,2,high,"Duck Supp",Items_en.m_TableData,20,"Weapon Mod",9,"Muzzle",""
c122feae-e20f-4b13-acc2-2816e8174f0d,2,high,"MRAS",Items_en.m_TableData,20,"Weapon Mod",30,"Collimator sight",""
c19432b1-5f3d-49b0-9d5a-e7621eed4816,2,high,"Laser level",Items_en.m_TableData,17,"",67,"Tools",""
c2100003-aed3-4a91-8dd5-8c4f55c6a427,2,high,"CPU cooler",Items_en.m_TableData,17,"",66,"A&D components",""
c2505272-c1d2-44ec-b491-3e173c5213d5,2,high,"Utility knife",Items_en.m_TableData,17,"",67,"Tools",""
c7220f04-34b1-4477-bce4-8dd16dc09237,2,high,"CPU",Items_en.m_TableData,17,"",66,"A&D components",""
c9435509-b4e1-482a-a54b-c50752ae9268,2,high,"QUAKE",Items_en.m_TableData,20,"Weapon Mod",8,"Sight x{magnification}",""
ca41fd98-0904-4e35-b6af-b83032b0bf29,2,high,"099990-PSI",Items_en.m_TableData,17,"",66,"A&D components",""
cb0b2fa8-c930-4aa7-88da-0dd02ee079d3,2,high,"L.Arm Nobunaga",Items_en.m_TableData,13,"Body Part",49,"Left arm",""
cb45cd15-c481-41a3-87fb-1be2ef1b847e,2,high,"Thermal paste",Items_en.m_TableData,17,"",64,"Chemicals",""
cc5fa930-5e6a-44a3-b336-5886320cf6bb,2,high,"R.Leg Nobunaga",Items_en.m_TableData,13,"Body Part",52,"Right leg",""
cd916d85-50a2-43ee-b085-7f4eca535fa3,2,high,"Erlenmeyer flask",Items_en.m_TableData,17,"",63,"Ware",""
cd9976eb-64bb-4b58-a9a1-e1073bc1ed24,2,high,"Medium Anti-Jam Kit",Items_en.m_TableData,14,"Aid Kit",90,"Aid Kit",""
d1b9df33-ad32-4eb4-9db3-95eba73cce96,2,high,"R.Arm Nobunaga",Items_en.m_TableData,13,"Body Part",50,"Right arm",""
d6c4bb04-d6a1-4cd7-977d-73c05ce701df,2,high,"Nut",Items_en.m_TableData,17,"",68,"Surplus",""
d89d8235-967b-456b-8d81-1fca88458fe9,2,high,"Acrylic",Items_en.m_TableData,17,"",62,"Materials",""
dc1111e7-232f-4592-acc3-db20d9378270,2,high,"GP",Items_en.m_TableData,7,"Helmet",31,"Helmet",""
e6a6af7e-fce4-4163-8a83-45db296010ba,2,high,"Nobunaga",Items_en.m_TableData,13,"Body Part",33,"Torso",""
eb0504d1-d7a3-4906-b04b-8dcc91c6dae2,2,high,"KA74 supressor",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",9,"Muzzle",""
ecdf5f38-60d6-4798-a4ac-4e1388583e89,2,high,"SHARINGUN",Items_en.m_TableData,20,"Weapon Mod",30,"Collimator sight",""
f03af5f6-61cc-40c0-bf72-547f522d4d93,2,high,"Tarpaulin thread",Items_en.m_TableData,17,"",59,"Fabrics",""
f1b2768e-9a75-4c17-8b1c-1a5a87b67c3e,2,high,"TandJ suppressor",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",9,"Muzzle",""
f73da755-0c16-4164-bf0d-64ffafd63a8a,2,high,"R.Leg R21S-BH",Items_en.m_TableData,13,"Body Part",52,"Right leg",""
fd4000b1-b5ba-4d0d-9b8a-1afe0fcaeb4f,2,high,"KA74 ext. mag",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
020f4f95-8e03-4393-b41f-7a8409085d1e,1,high,"Bodypart Blueprint",Items_en.m_TableData,37,"",95,"Blueprint",""
03abefff-f395-47b5-bd66-7ad7561d9bcb,1,high,"Neckar SR93 rifle stock",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",15,"Rifle Stock",""
048e46f5-652f-42aa-8394-89ea7d930ad7,1,high,"Disposable gloves",Items_en.m_TableData,17,"",68,"Surplus",""
04d5db24-23d2-4655-ab6e-0ef2be305cbc,1,high,"Cotton",Items_en.m_TableData,17,"",59,"Fabrics",""
055f2121-3dbe-4c50-bc49-4df4ff3cc757,1,high,"FE",Items_en.m_TableData,9,"Armor Vest",,"",""
05719140-60db-494c-b32c-d0c62955312f,1,high,"FPV goggles",Items_en.m_TableData,17,"",65,"Devices",""
06811963-be6a-462a-9917-fb6457bdfddb,1,high,"Laptop Battery",Items_en.m_TableData,17,"",66,"A&D components",""
0721861b-3767-42a3-9670-69a8e524c0a9,1,high,"Paint can",Items_en.m_TableData,17,"",64,"Chemicals",""
078312c7-a809-4a0c-91f9-08714cbe37b3,1,high,"Fortknight",Items_en.m_TableData,5,"Backpack",,"",""
0a92e93b-a479-40c5-9156-181eb04096a4,1,high,"Beastmaster",Items_en.m_TableData,20,"Weapon Mod",8,"Sight x{magnification}",""
0c5125aa-4d25-4512-bb5b-03167c123e22,1,high,"Jaegeraugen",Items_en.m_TableData,20,"Weapon Mod",8,"Sight x{magnification}",""
0d8980ad-7696-4fb5-b5f2-9ee2ac4072b4,1,high,"Arc Welders",Items_en.m_TableData,17,"",39,"Valuables",""
0f36ad15-476b-4dee-85dd-3fede7688ef6,1,high,"ETA 45 supressor",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",9,"Muzzle",""
156b94b5-3081-4b7a-9665-f2b122448961,1,high,"Durafault",Items_en.m_TableData,17,"",62,"Materials",""
1660acbb-3a12-40e6-a9a1-9db844d8a735,1,high,"Maximillian V OS",Items_en.m_TableData,20,"Weapon Mod",8,"Sight x{magnification}",""
171cc3b7-b1de-4223-87ec-d15372baffb0,1,high,"AssaultRifle_06_Receiver_01",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",13,"Receiver",""
19194808-14ca-4a19-b824-e57a18d7358c,1,high,"AssaultRifle_06_Suppressor_01",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",9,"Muzzle",""
19f57aab-204c-47a5-ac56-560262d11f72,1,high,"Vintage Telephone",Items_en.m_TableData,17,"",65,"Devices",""
1b875177-ccb6-4ae0-bd45-7fad8921e0dd,1,high,"R.Arm EW3-I",Items_en.m_TableData,13,"Body Part",50,"Right arm",""
1c673324-9718-44d6-83b7-6cd1b37576d3,1,high,"R21G",Items_en.m_TableData,13,"Body Part",33,"Torso",""
1d9459b3-4ca7-4759-bea6-cafe266ec3a2,1,high,"Pistol_06_Barrel_03",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
1e2cb018-0448-4407-80fb-04adf01a43b1,1,high,"FPV Drone",Items_en.m_TableData,17,"",65,"Devices",""
1f2c5d76-d78d-4962-ba28-7bf726c6748d,1,high,"ETA 5 butt",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",11,"Butt",""
21de42bf-4145-49a2-952a-76c109f0cdf2,1,high,"Cement",Items_en.m_TableData,17,"",62,"Materials",""
22e83fd7-f87d-4d80-be6e-f85056341e94,1,high,"PRZL-5",Items_en.m_TableData,20,"Weapon Mod",8,"Sight x{magnification}",""
2377cfe5-0fd7-4c09-bf35-1b58a6b0092e,1,high,"B-pliers",Items_en.m_TableData,17,"",67,"Tools",""
23d2c71d-1e99-4b48-a59a-ed332d3ff4e6,1,high,"Vintage Camera",Items_en.m_TableData,17,"",65,"Devices",""
23df7a6b-022c-4e42-9c2d-ab4b11895e99,1,high,"HDPE",Items_en.m_TableData,17,"",62,"Materials",""
245375c0-1ef8-42a8-8324-7b0cc2e7352d,1,high,"SniperRifle_05_Receiver_01",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",13,"Receiver",""
24c88a20-d6da-41fb-9dba-91c69b078718,1,high,"Gunpowder",Items_en.m_TableData,17,"",64,"Chemicals",""
24ea38dd-e313-4303-a077-331d80de2694,1,high,"Zveroboi",Items_en.m_TableData,20,"Weapon Mod",8,"Sight x{magnification}",""
25182c18-e2d5-49b1-a3c5-91f680a21386,1,high,"Pistol_06_Magazine_01",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
2717d66c-4303-4796-a125-0bcedfd7fea9,1,high,"Ronnie B4 mag",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
29a49914-d5aa-4a8f-919c-043e08e7fe82,1,high,"PRO 90 mag",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
29d5fdbe-c255-4f33-a018-b7fbeca6acc4,1,high,"Bodypart Blueprint",Items_en.m_TableData,37,"",95,"Blueprint",""
2c3eddac-b0d6-4d90-9d8e-67a78ba9d514,1,high,"SK99AA",Items_en.m_TableData,1,"Firearm",1,"Assault Rifle",""
2dbbe764-b024-444a-a652-fe003b82b99a,1,high,"SSD",Items_en.m_TableData,17,"",66,"A&D components",""
2e526cb5-1b32-4f8a-ac84-23864d67107b,1,high,"Recycler",item_templates.alias,12,"Internal",93,"",""
2fbb45ec-ce09-416a-9d8d-5aa7ae7b527d,1,high,"CORE10",Items_en.m_TableData,17,"",62,"Materials",""
3059e2a7-232e-4684-a550-e1baf2be90fa,1,high,"ETA 5 receiver X",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",13,"Receiver",""
308cf5de-1667-4e80-a6ac-ac0312033f89,1,high,"Phantom Items Container",item_templates.alias,12,"Internal",,"",""
32cf2a9b-6877-4327-92ec-ae81aa1d9796,1,high,"Relaxant",Items_en.m_TableData,17,"",64,"Chemicals",""
32f347fb-3017-4d4d-a5fd-3b126bc767d2,1,high,"ETA 45 butt",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",11,"Butt",""
34191a8f-f8e3-412e-845a-ca812261402e,1,high,"TAB",Items_en.m_TableData,5,"Backpack",,"",""
357fcd11-546d-4082-954d-4bc0873aa83e,1,high,"Vise",Items_en.m_TableData,17,"",67,"Tools",""
36b66ae1-ee8c-41fa-8c35-5e0075d7f437,1,high,"Rusty hammer",Items_en.m_TableData,17,"",67,"Tools",""
37b81f16-cea6-4d10-a4e5-9afc3e24d77d,1,high,"DVS FH X",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",14,"Muzzle",""
389fc77a-4c9e-446d-be16-ee140594d49c,1,high,"CraftRecipe_Blueprints_Storage_Module",item_templates.alias,12,"Internal",93,"",""
3a9e574c-5d78-4d4f-8b48-fc88ed622936,1,high,"Empty bottle small",Items_en.m_TableData,17,"",58,"Waste",""
3aa4f976-8753-46a2-8f14-768362c8b116,1,high,"CKA VTF",Items_en.m_TableData,20,"Weapon Mod",10,"Tactical Handle",""
3b481f5d-be22-439e-8a7c-6cf15f7714db,1,high,"Hopea 9310",Items_en.m_TableData,17,"",65,"Devices",""
3ff34f15-f56d-4d06-ae40-e798c22f0c5a,1,high,"Catalyst",Items_en.m_TableData,17,"",55,"Reagents",""
40ded529-c778-4158-be96-6706088d5700,1,high,"Ballistic neylon",Items_en.m_TableData,17,"",59,"Fabrics",""
448206cc-ec5a-4ea6-86da-e85117a03912,1,high,"Bodypart Blueprint",Items_en.m_TableData,37,"",95,"Blueprint",""
45a7c4fe-ac97-4b8e-8a08-5ebb0c2e6d42,1,high,"PVC",Items_en.m_TableData,17,"",62,"Materials",""
4606342c-b96a-4019-9379-364841fa7cf7,1,high,"VMAG30",Items_en.m_TableData,20,"Weapon Mod",7,"Magazine",""
49d5c857-4429-4ab4-8cc4-000b6b5b3a47,1,high,"CRNVM-B",Items_en.m_TableData,13,"Body Part",32,"Head",""
4c63ed65-8862-4494-b27a-bbc4102f016f,1,high,"Radar",Items_en.m_TableData,17,"",66,"A&D components",""
512aca49-5535-4c9b-8b3d-4f51434cf6df,1,high,"AssaultRifle_05_Receiver_01",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",13,"Receiver",""
54594c18-bc4b-485a-bc1f-d2f500694f31,1,high,"Face mask",Items_en.m_TableData,17,"",61,"Textile",""
556ab63c-ec9f-4b35-9454-c5f6ba0a9473,1,high,"Thermoplast",Items_en.m_TableData,17,"",62,"Materials",""
55866eb4-938b-4b30-bee1-4fdcd94026b8,1,high,"M1918 Helmet Mask",Items_en.m_TableData,7,"Helmet",79,"Helmet visor",""
56bd8a68-c89d-4054-80f0-812efe86eaca,1,high,"Ronnie B4 flash hider",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",14,"Muzzle",""
571cc1e9-7aec-4330-8e58-0d23b57afcc3,1,high,"Saigak-13",Items_en.m_TableData,1,"Firearm",4,"Shotgun",""
57afaf2c-01e5-460b-933f-0aa6e6f2cb2a,1,high,"Key_Port_Logistics_Distribution",item_templates.alias,23,"Key",,"",""
57b4aae7-a1d3-4d31-a2b4-bee5ef3d9557,1,high,"Storage",Items_en.m_TableData,12,"Internal",93,"",""
58553d07-55c9-42c3-8e42-914d4727f925,1,high,"AccountData_Storage_Module",item_templates.alias,12,"Internal",93,"",""
58ea444c-11e5-4799-ab97-f88242883e59,1,high,"AssaultRifle_06_Barrel_01",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
59bb6feb-8f70-42fc-85b2-16a2341fdda6,1,high,"Honing tool",Items_en.m_TableData,17,"",67,"Tools",""
5b6f373c-f022-4ebc-9e0b-2c8d82c41798,1,high,"LEP-7",Items_en.m_TableData,20,"Weapon Mod",8,"Sight x{magnification}",""
5c433ee7-b2ab-4add-97d4-9db191a56b6a,1,high,"Nobunaga",Items_en.m_TableData,13,"Body Part",32,"Head",""
615c92a4-183f-4c45-bae5-5d53a3dc3334,1,high,"Presswood",Items_en.m_TableData,17,"",62,"Materials",""
67e9d155-a24a-4d34-9acc-f8828be0657b,1,high,"EventCalendarModule",item_templates.alias,12,"Internal",93,"",""
67ef3f12-ad89-4cf2-89d5-1f1fcded472c,1,high,"Saurus",Items_en.m_TableData,1,"Firearm",2,"Pistol",""
68511907-474f-4200-9ec3-d34bb154e3f6,1,high,"Army tent",Items_en.m_TableData,17,"",61,"Textile",""
68cfd43c-0bba-4f93-96b0-4852e3278236,1,high,"Gaston 17 slide X",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",16,"Slide",""
68f4acce-9559-42e7-8ed4-9319a641da41,1,high,"Travel tent",Items_en.m_TableData,17,"",61,"Textile",""
69690b55-c1ff-4c8c-995c-e14775976e95,1,high,"Taiga-12 barrel",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
697f5509-e32c-4f30-ba6a-b73280fa5379,1,high,"ETA 45 ext. mag",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
6b31147a-42bd-4fe8-a7ae-e16570f3db62,1,high,"SeaSeal",Items_en.m_TableData,6,"Chest Rig",22,"Chest rig",""
6c604713-0518-41ab-852d-c7dd5c7dbe44,1,high,"Umbrella",Items_en.m_TableData,17,"",67,"Tools",""
6ea9decb-801a-4aeb-8b82-65dc081dac1b,1,high,"Polisher",Items_en.m_TableData,17,"",67,"Tools",""
6f8b4a62-9113-409b-8d60-c048adb9cb67,1,high,"L.Arm CW3-I",Items_en.m_TableData,13,"Body Part",49,"Left arm",""
6f9f5e88-2a67-4fb2-8a77-2c41dad4eb82,1,high,"Sensor",Items_en.m_TableData,31,"Bodymod",37,"Modified Sensor",""
71111a00-b560-43c6-98d5-39d90c7fb822,1,high,"Data-Meter",Items_en.m_TableData,18,"Quest item",86,"",""
71927f2e-2d19-440b-9df8-bb8846dd681f,1,high,"DVS",Items_en.m_TableData,1,"Firearm",5,"Sniper Rifle",""
7459e531-5f8c-4e22-8ecb-e305d90aae9f,1,high,"R.Leg EW3-I",Items_en.m_TableData,13,"Body Part",52,"Right leg",""
7757233e-7304-4aff-b5ab-15d1eb314bd2,1,high,"Hard rubber",Items_en.m_TableData,17,"",62,"Materials",""
79abc434-0aca-4f1c-a786-47d8950665f8,1,high,"Corrosion inhibitor",Items_en.m_TableData,17,"",64,"Chemicals",""
7b7468fa-1252-4dc3-aba1-6b8a7ed30128,1,high,"AA batteries",Items_en.m_TableData,17,"",66,"A&D components",""
7c6d77b0-6b9f-4fea-ad41-166657783d77,1,high,"DIY SR",Items_en.m_TableData,20,"Weapon Mod",9,"Muzzle",""
7c7e06a7-128c-4c88-a754-7686e04a2b2c,1,high,"ETA 45 receiver",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",13,"Receiver",""
7fdf87b0-4e3c-4f91-9e98-fbb887a31692,1,high,"CW3-IP",Items_en.m_TableData,13,"Body Part",33,"Torso",""
805214b3-cc17-4209-a067-e52a0f5e568f,1,high,"Pistol_06_Barrel_02",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
8098a987-87e2-41ee-8b9c-9af6a990f779,1,high,"Taiga-12 receiver",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",13,"Receiver",""
80ff3305-460c-4302-bfe9-5ed6e4dc2567,1,high,"ETA 5 supressor",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",9,"Muzzle",""
81c4f709-043f-459f-a058-c1a63baf42b1,1,high,"Acid",Items_en.m_TableData,17,"",55,"Reagents",""
830b5f16-acc5-4bd3-a266-5bd578690c10,1,high,"ETA 45 threaded barrel",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
833daeed-7642-490b-969f-de79d49bca8a,1,high,"AssaultRifle_06_Butt_01",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",11,"Butt",""
867cec9a-7105-4ac0-90c6-3a40e329e8db,1,high,"Video game console",Items_en.m_TableData,17,"",65,"Devices",""
87e3f6ae-54d1-4a79-a827-2960256b94ff,1,high,"Cotton thread",Items_en.m_TableData,17,"",59,"Fabrics",""
88bba90f-cf99-4234-a1cd-05fcbc8344a4,1,high,"Gold",Items_en.m_TableData,17,"",62,"Materials",""
8953338a-3148-42e9-926f-0ff6e01a0232,1,high,"AssaultRifle_05_Barrel_01",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
897ca2ec-eba8-4fdd-b03f-3325804a81b9,1,high,"Safe Box Basic",Items_en.m_TableData,22,"Case",78,"Safe Box",""
8ac7459b-6b67-4757-88c0-21549c6ba4da,1,high,"SniperRifle_05_Barrel_01",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
8b6ef869-942d-491b-8d06-b90f6e6238c0,1,high,"M1918",Items_en.m_TableData,7,"Helmet",31,"Helmet",""
8bd5d00b-458a-4652-8f02-dd60e7937a86,1,high,"Audioplayer",Items_en.m_TableData,17,"",65,"Devices",""
8d1a20b3-16f0-4489-aaca-692f2ce39ceb,1,high,"ETA 5 barrel",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
8d5c2bd3-644d-42ac-82b9-a8ffe1ab10ae,1,high,"Sorel",Items_en.m_TableData,17,"",62,"Materials",""
8da3a95c-7274-4d22-ae9b-c3b34ea0ddd7,1,high,"SVS",Items_en.m_TableData,1,"Firearm",5,"Sniper Rifle",""
90962383-4317-4d9d-ba41-a1510b4f51af,1,high,"DVS barrel",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",12,"Barrel",""
92d4d4fd-88a4-4e4e-b60d-8c38b898a457,1,high,"Ronnie B4 rifle stock",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",15,"Rifle Stock",""
930bbdd3-a95b-40a6-a741-dbd894206ac1,1,high,"OKO-77",Items_en.m_TableData,20,"Weapon Mod",8,"Sight x{magnification}",""
93686991-de7f-4aad-bcfe-1eebe51381af,1,high,"PRO90 Sight",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",8,"Sight x{magnification}",""
93b192e4-29aa-42df-8aba-6fd817c8be33,1,high,"Bodypart Blueprint",Items_en.m_TableData,37,"",95,"Blueprint",""
94ec0454-79aa-47e1-86ca-659d1fa5e14f,1,high,"AssaultRifle_05_Magazine_01",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
96103985-3274-40a9-a695-ef33dfcccc9a,1,high,"Plastic lunchbox",Items_en.m_TableData,17,"",63,"Ware",""
961eb7ee-63d2-46a8-84be-5749bbae4cf7,1,high,"CRNM-X",Items_en.m_TableData,13,"Body Part",32,"Head",""
96ba8898-fe56-4860-a4fb-8137ac61cb44,1,high,"Gaston 17 supressor",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",9,"Muzzle",""
97556a99-424f-4f7e-89d8-9a444b446476,1,high,"Fishing line",Items_en.m_TableData,17,"",68,"Surplus",""
9813f59d-0a9f-4ee3-bd5d-d5a53d5a481a,1,high,"M1918 Shield",Items_en.m_TableData,7,"Helmet",79,"Helmet visor",""
9835e4f5-b2fc-4de7-a44e-5ece6414717e,1,high,"SniperRifle_01_Receiver_03",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",13,"Receiver",""
9a5d17ef-1040-4733-bec6-a3b7d67a6fc4,1,high,"Skill_SoundLocator",item_templates.alias,36,"",,"",""
9a8edaeb-cbe5-44f5-a748-698b46eb3a48,1,high,"Rusty brake disc",Items_en.m_TableData,17,"",58,"Waste",""
9c5864fb-7aff-4c42-bd1c-1a6a76b89ec5,1,high,"Spirit level",Items_en.m_TableData,17,"",67,"Tools",""
9dd40a31-fe9f-4158-9575-a8e6780978bd,1,high,"Screw",Items_en.m_TableData,17,"",68,"Surplus",""
9e8b3a0f-3bf3-451f-9b25-d54efe38c728,1,high,"Dalahast",Items_en.m_TableData,17,"",39,"Valuables",""
9eaba8f2-f202-426f-ac8a-098ef722281c,1,high,"AssaultRifle_06_Magazine_01",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
a2edf11d-e714-4fcc-8e87-ba4631e69a56,1,high,"Armor Blueprint",Items_en.m_TableData,37,"",96,"Blueprint",""
a38ea867-2348-4c49-9a9e-7587d17a7586,1,high,"Item blueprint",Items_en.m_TableData,37,"",100,"Blueprint",""
a4261e12-765c-4939-b6ca-8f572a6434b3,1,high,"BIGD",Items_en.m_TableData,12,"Internal",36,"Angle Grinder",""
a4771787-8c38-46e3-a696-05729708752b,1,high,"Plastic powder '2'",Items_en.m_TableData,17,"",62,"Materials",""
a504da84-d56e-4422-a09d-9fa046c83915,1,high,"L.Arm EW3-I",Items_en.m_TableData,13,"Body Part",49,"Left arm",""
a50bf0c1-25f3-4668-afe4-92bccd60ed0c,1,high,"Ramon 1891 mag",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",7,"Magazine",""
a64c41e9-862d-4187-a274-fd2935c7cdad,1,high,"ETA 45",Items_en.m_TableData,1,"Firearm",3,"SMG",""
a89445cc-3d7d-45a7-a64c-e0eaf26cdfbc,1,high,"Nail",Items_en.m_TableData,17,"",68,"Surplus",""
a8e9e196-51e8-4e40-8c11-a43b5c2fdbe0,1,high,"Woodmann",Items_en.m_TableData,20,"Weapon Mod",8,"Sight x{magnification}",""
aa0bdd79-7dc3-4ed8-84f8-4d6ff623728b,1,high,"Syringe empty",Items_en.m_TableData,17,"",58,"Waste",""
aa137e38-f5ff-49b2-8e81-186c0cf935a8,1,high,"Storage",Items_en.m_TableData,12,"Internal",93,"",""
aa1a77df-08ca-4d4b-b20a-63e98bc3eef9,1,high,"L.Leg EW3-I",Items_en.m_TableData,13,"Body Part",51,"Left leg",""
aa46aecd-340a-4bba-abc8-adf716b258f8,1,high,"MA17",Items_en.m_TableData,1,"Firearm",1,"Assault Rifle",""
ae26c0a8-e6f1-43d2-b907-693adc6ae540,1,high,"VULTURE",Items_en.m_TableData,7,"Helmet",31,"Helmet",""
ae596355-675d-4799-ac00-8f52a81977c3,1,high,"FOXTROT-U",Items_en.m_TableData,20,"Weapon Mod",8,"Sight x{magnification}",""
b06d5c8a-2c7d-47d6-93ec-fd0937b7c579,1,high,"2Striper",Items_en.m_TableData,17,"",61,"Textile",""
b0bf02cd-3e44-4e88-878a-bde1f00adcad,1,high,"Cotton fibers",Items_en.m_TableData,17,"",62,"Materials",""
b16ef76f-e44a-4f94-bb4f-20cb45737c22,1,high,"SniperRifle_04_RifleStock_03",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",15,"Rifle Stock",""
b18c4762-e367-4dc2-b823-78f2e87f3536,1,high,"DVS supressor",item_templates.alias_fallback_for_localization_links,20,"Weapon Mod",9,"Muzzle",""
